ObjectID,GlobalID,Non_Native Species,Unlisted Non-Native Species,Non-Native Species Percent Cover,Non-Native Species Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
12211,4178e61d-7f8a-4068-aade-4725df68086e,Rumex_crispus,,1,,12e4e561-1125-4f8f-9167-b7b9b46525c6,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb
12212,cb917096-4747-44bf-93af-7d23da0af2d5,Festuca_perennis,,5,,12e4e561-1125-4f8f-9167-b7b9b46525c6,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb
12213,d02bbcbe-bbb7-4bd1-991e-0e08fbdd39a3,Lythrum_hyssopifolia,,1,,12e4e561-1125-4f8f-9167-b7b9b46525c6,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb
12214,ae63052f-e041-4cc1-b220-fc3196ddcecd,Geranium_dissectum,,3,,12e4e561-1125-4f8f-9167-b7b9b46525c6,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb
12215,1ccdd5b1-4da9-4f3e-ac44-557fea1a16bd,Medicago_polymorpha,,1,,12e4e561-1125-4f8f-9167-b7b9b46525c6,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb
12216,b74998ea-f4f9-4b25-91fd-7c90f0d65f87,Polypogon_monspeliensis,,1,,12e4e561-1125-4f8f-9167-b7b9b46525c6,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb
12217,580603ec-19ff-4578-a63c-061e94641f0e,Bromus_hordeaceus,,1,,12e4e561-1125-4f8f-9167-b7b9b46525c6,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:39 AM,joannatang@umail.ucsb.edu_ucsb
12218,f263694c-3bf0-447f-8f93-cad2d2f7cb8c,Festuca_perennis,,1,,643bcf44-0f59-4b51-af76-7eab0be304c6,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb
12219,35d168e0-8cb6-4f9e-bae2-66301dc221c6,Polypogon_monspeliensis,,1,,643bcf44-0f59-4b51-af76-7eab0be304c6,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb
12220,863556eb-5e18-47dd-9acb-3c566704a520,Lythrum_hyssopifolia,,2,,643bcf44-0f59-4b51-af76-7eab0be304c6,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb
12221,f9dbfe86-b4fa-47cb-95fe-77476d3f2328,Sonchus_asper,,1,,643bcf44-0f59-4b51-af76-7eab0be304c6,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:42 AM,joannatang@umail.ucsb.edu_ucsb
12222,7420842b-f105-479d-938a-1d37389a24af,Festuca_perennis,,1,,97880811-d867-495c-8f2f-b780abde7459,6/24/2023 1:42:46 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:46 AM,joannatang@umail.ucsb.edu_ucsb
12223,f6e2c955-3a83-4660-a0b6-2e20a79e0063,Polypogon_monspeliensis,,1,,97880811-d867-495c-8f2f-b780abde7459,6/24/2023 1:42:46 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:46 AM,joannatang@umail.ucsb.edu_ucsb
12224,1ce8d75e-dfd0-44b3-a908-4c9dd3c9696c,Lythrum_hyssopifolia,,2,,97880811-d867-495c-8f2f-b780abde7459,6/24/2023 1:42:46 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:46 AM,joannatang@umail.ucsb.edu_ucsb
12225,c91394ea-bd7e-4989-9754-8b35c09a5749,Festuca_perennis,,3,,4b214a40-2261-4cd2-bc15-a7b3031af70b,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb
12226,11453553-9976-4a26-8c3a-88852db72e9e,Lythrum_hyssopifolia,,1,,4b214a40-2261-4cd2-bc15-a7b3031af70b,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb
12227,2df5b579-a71e-4013-b074-08d4587938a5,Avena_fatua,,1,,4b214a40-2261-4cd2-bc15-a7b3031af70b,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb
12228,fb60db9d-cda6-4586-af4c-168aa6f7a714,Bromus_hordeaceus,,1,,4b214a40-2261-4cd2-bc15-a7b3031af70b,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb
12229,a0245a6e-081e-4758-8bd1-9cdc0802a5e4,Hordeum_marinum,,1,,4b214a40-2261-4cd2-bc15-a7b3031af70b,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:50 AM,joannatang@umail.ucsb.edu_ucsb
12230,736d083a-a0cf-4bb1-a6e0-54620cac7c46,Festuca_perennis,,3,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12231,6394dc76-ead0-481c-92ff-0bf9f19a963e,Sonchus_asper,,2,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12232,91fa3372-961d-41a5-b028-083009ce9ee6,Avena_fatua,,39,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12233,545165bd-70ff-4a41-b4c4-fe90d65b18a6,Lythrum_hyssopifolia,,1,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12234,9180bb7d-3295-42ed-afff-bd00a66f4405,Lysimachia_arvensis,,1,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12235,72f39462-c522-4f34-a420-e95cb711a4ec,Medicago_polymorpha,,1,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12236,21c5a096-d8e9-46b1-b239-78089e01db67,Lactuca_serriola,,1,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12237,d8ffe987-56ad-49b0-a405-ebf18f11c0ec,Bromus_diandrus,,1,,25f070bc-77b7-42ce-8aff-d916495d63e3,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb,6/24/2023 1:42:53 AM,joannatang@umail.ucsb.edu_ucsb
12238,053a04bb-5d2a-40cd-8f3f-fe0def4dc864,Festuca_perennis,,22,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,6/26/2023 11:23:49 PM,ccber_user
12239,1970250a-60ac-4eac-9d41-8a3878b3a449,Bromus_hordeaceus,,50,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,6/26/2023 11:23:49 PM,ccber_user
12240,9eefcbd6-d841-45d2-a4e8-18a58350633f,Hordeum_marinum,,5,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,6/26/2023 11:23:49 PM,ccber_user
12241,80676fce-dbb0-47f2-8931-208afb97cd37,Brachypodium_distachyon,,3,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,6/26/2023 11:23:49 PM,ccber_user
12242,2f922f5e-7943-4c4c-845e-42152727fd34,Logfia_gallica,,4,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,6/26/2023 11:23:49 PM,ccber_user
12243,7eeea3ca-3350-4ee2-9ab7-a7481f718045,Plantago_lanceolata,,2,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,6/26/2023 11:23:49 PM,ccber_user
12244,303c7d45-bd5e-49d6-8310-798fc649e8ee,Sonchus_oleraceus,,1,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,6/26/2023 11:23:49 PM,ccber_user
12245,735491aa-c737-40fe-9ee9-1179c236f27a,Centaurium_tenuiflorum,,5,,6977c1e7-03e0-4aee-a1b2-3d117b3fe96d,6/26/2023 11:23:49 PM,ccber_user,7/18/2023 6:48:43 PM,ccber_user
12246,e32c926a-94b4-4ff0-b8ed-b96dc1ebc37d,Centaurium_tenuiflorum,,5,,a1ff1dc8-f3b7-4800-ad41-4fa1d8830774,6/26/2023 11:23:52 PM,ccber_user,7/18/2023 6:49:19 PM,ccber_user
12247,7d65491b-51c4-40ed-a604-6927012a04c9,Bromus_hordeaceus,,20,,a1ff1dc8-f3b7-4800-ad41-4fa1d8830774,6/26/2023 11:23:52 PM,ccber_user,6/26/2023 11:23:52 PM,ccber_user
12248,01c1a224-6987-4560-bbb5-84918c53346a,Brachypodium_distachyon,,70,,a1ff1dc8-f3b7-4800-ad41-4fa1d8830774,6/26/2023 11:23:52 PM,ccber_user,6/26/2023 11:23:52 PM,ccber_user
12249,05509c85-ad95-4aae-89e8-d17d75d39d5a,Logfia_gallica,,3,,a1ff1dc8-f3b7-4800-ad41-4fa1d8830774,6/26/2023 11:23:52 PM,ccber_user,6/26/2023 11:23:52 PM,ccber_user
12250,91fbea9d-279b-48c5-a72d-e0c6dfe4cf18,Festuca_perennis,,4,,a1ff1dc8-f3b7-4800-ad41-4fa1d8830774,6/26/2023 11:23:52 PM,ccber_user,6/26/2023 11:23:52 PM,ccber_user
12251,60d51f47-d1a3-4741-a387-715d7ddd390f,Avena_fatua,,1,,a1ff1dc8-f3b7-4800-ad41-4fa1d8830774,6/26/2023 11:23:52 PM,ccber_user,6/26/2023 11:23:52 PM,ccber_user
12252,9b4b397b-5c08-4253-9ded-95459feba290,Plantago_lanceolata,,1,,a1ff1dc8-f3b7-4800-ad41-4fa1d8830774,6/26/2023 11:23:52 PM,ccber_user,6/26/2023 11:23:52 PM,ccber_user
12253,64aed577-b1db-4a2a-8363-3ccc82b5184e,Centaurium_tenuiflorum,,20,,74bebc4b-f957-4c6f-a123-f47db5ffc809,6/26/2023 11:23:53 PM,ccber_user,7/18/2023 6:49:47 PM,ccber_user
12254,c66691c7-dc1b-4c18-9b31-6e657ba90f2a,Plantago_lanceolata,,2,,74bebc4b-f957-4c6f-a123-f47db5ffc809,6/26/2023 11:23:53 PM,ccber_user,6/26/2023 11:23:53 PM,ccber_user
12255,277072cf-658e-4e90-8fe1-8fa0d3dfa196,Lythrum_hyssopifolia,,1,,74bebc4b-f957-4c6f-a123-f47db5ffc809,6/26/2023 11:23:53 PM,ccber_user,6/26/2023 11:23:53 PM,ccber_user
12256,948661a4-c1e9-4b1a-b5a2-5c0fed5c9d3c,Brachypodium_distachyon,,5,,74bebc4b-f957-4c6f-a123-f47db5ffc809,6/26/2023 11:23:53 PM,ccber_user,6/26/2023 11:23:53 PM,ccber_user
12257,0321d30d-6707-4c0b-970f-0de786d2f604,Bromus_hordeaceus,,70,,74bebc4b-f957-4c6f-a123-f47db5ffc809,6/26/2023 11:23:53 PM,ccber_user,6/26/2023 11:23:53 PM,ccber_user
12258,34f5df45-eabb-4629-bfe3-8c9ea57e98cc,Festuca_perennis,,10,,74bebc4b-f957-4c6f-a123-f47db5ffc809,6/26/2023 11:23:53 PM,ccber_user,6/26/2023 11:23:53 PM,ccber_user
12259,0315112f-1e8e-447c-81bb-01e10b83bcc1,Hypochaeris_glabra,,1,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12260,d57644de-78b1-4d15-a433-f941388df552,Avena_fatua,,1,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12261,941737c0-77d4-4f32-8790-b8ab567d374e,Centaurium_tenuiflorum,,3,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,7/18/2023 6:50:24 PM,ccber_user
12262,9d710127-ba4b-4d85-a4cb-cbcdbfa75773,Bromus_hordeaceus,,12,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12263,572339d6-2cc4-4366-ae19-aa04d09b5f86,Festuca_perennis,,2,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12264,737bb14d-d5be-4dc1-8bbe-70b6bc5db777,Medicago_polymorpha,,13,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12265,3c7030b7-2058-4883-9d9b-a9e1a0a4359d,Atriplex_semibaccata,,1,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12266,7bc28415-002f-4b93-9756-2c32b1edc18d,Lythrum_hyssopifolia,,3,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12267,326e6ca7-ec1d-49ce-bf90-983dae8d5c5f,Plantago_lanceolata,,1,,ebffad35-0790-42a8-a370-77a020e50f86,6/26/2023 11:23:55 PM,ccber_user,6/26/2023 11:23:55 PM,ccber_user
12268,1a8ef166-1a37-4556-8234-977b27fac6e5,Lythrum_hyssopifolia,,5,,6e13f8be-21c5-49a1-b53f-16401fe0f23e,6/26/2023 11:23:57 PM,ccber_user,6/26/2023 11:23:57 PM,ccber_user
12269,20c124eb-86f2-4ebf-a9cd-60b8ec91b86f,Centaurium_tenuiflorum,,2,,6e13f8be-21c5-49a1-b53f-16401fe0f23e,6/26/2023 11:23:57 PM,ccber_user,7/18/2023 6:50:53 PM,ccber_user
12270,6971b29b-09fc-4f88-a3d3-d6d821e71643,Festuca_perennis,,2,,6e13f8be-21c5-49a1-b53f-16401fe0f23e,6/26/2023 11:23:57 PM,ccber_user,6/26/2023 11:23:57 PM,ccber_user
12271,86af18b5-5073-4b0a-933c-877049910d84,Hordeum_marinum,,1,,6e13f8be-21c5-49a1-b53f-16401fe0f23e,6/26/2023 11:23:57 PM,ccber_user,6/26/2023 11:23:57 PM,ccber_user
12272,6a2493ba-3d8f-4d42-ad16-40a05152224c,Polypogon_monspeliensis,,1,,6e13f8be-21c5-49a1-b53f-16401fe0f23e,6/26/2023 11:23:57 PM,ccber_user,6/26/2023 11:23:57 PM,ccber_user
12273,6a496e5a-0c34-4652-9475-870e0eb184e2,Polypogon_monspeliensis,,1,,61c7a993-aa04-4539-ba81-8b38fb572b8e,6/26/2023 11:23:58 PM,ccber_user,6/26/2023 11:23:58 PM,ccber_user
12274,527805b0-5711-46b3-9fd1-ee684f2b3f5e,Lythrum_hyssopifolia,,4,,61c7a993-aa04-4539-ba81-8b38fb572b8e,6/26/2023 11:23:58 PM,ccber_user,6/26/2023 11:23:58 PM,ccber_user
12275,cc28d3c3-291f-4ed0-b46d-1ea4e4a94f7c,Festuca_perennis,,1,,61c7a993-aa04-4539-ba81-8b38fb572b8e,6/26/2023 11:23:58 PM,ccber_user,6/26/2023 11:23:58 PM,ccber_user
12276,374286ee-d35f-4009-901d-c74e3df5aa8f,Lythrum_hyssopifolia,,1,,e7d760b8-442d-441b-9120-5ff6965d1519,6/26/2023 11:24:00 PM,ccber_user,6/26/2023 11:24:00 PM,ccber_user
12277,4da9fec9-6aff-4633-8e78-63796cf1d664,Lythrum_hyssopifolia,,1,,e453dcd5-1090-4987-ae23-2a0af621e6ff,6/26/2023 11:24:01 PM,ccber_user,6/26/2023 11:24:01 PM,ccber_user
12278,23435c53-17ac-46cb-a6c1-ab06b115b5df,Lythrum_hyssopifolia,,1,,bffd3780-463b-4bbb-980d-ea3fe251fe5c,6/26/2023 11:24:04 PM,ccber_user,6/26/2023 11:24:04 PM,ccber_user
12279,ac55c7c9-01da-4e68-8c0f-134084545940,Festuca_perennis,,10,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12280,9077f6aa-4294-435b-80aa-aa9538fb9cc5,Festuca_myuros,,35,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12281,832d0f18-c8dd-4933-8d8f-1e9366e1e1a6,Festuca_bromoides,,35,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12282,b86ec6be-285b-4fd6-8db0-3198a34c4268,Brachypodium_distachyon,,2,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12283,671ce652-d608-4cf9-a2cb-27d9ea7e1b8f,Bromus_hordeaceus,,6,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12284,ea98d08d-0387-47b9-8a64-a0b3f959acb8,Centaurium_tenuiflorum,,4,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,7/18/2023 6:52:44 PM,ccber_user
12285,bbf13fe4-ef34-4d2f-8b27-e7b70986e40c,Lysimachia_arvensis,,1,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12286,08c178e5-eece-4ed3-bfd7-2082e374004b,Bromus_diandrus,,2,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12287,846a5b83-0526-4942-93b3-ebfea31ff446,Medicago_polymorpha,,4,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12288,64fb6fb4-3896-46be-a4f1-cc20e702fdd6,Lactuca_serriola,,1,,e2d5d6c9-e3af-4ce6-afd8-71157263363b,6/26/2023 11:24:08 PM,ccber_user,6/26/2023 11:24:08 PM,ccber_user
12289,4ca30191-7b1e-4d07-b281-9557d8df1d85,Melilotus_indicus,,1,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12290,bd39cfb9-9c15-491e-9bc7-88795f56d482,Lythrum_hyssopifolia,,1,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12291,9d2f549e-3661-4c01-8b6f-3da2bffee086,Medicago_polymorpha,,50,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12292,66c56119-fad2-4eec-8c03-32465cb0ee6a,Bromus_hordeaceus,,75,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12293,7b7c13b1-b660-43f0-bffb-b886d8caba73,Brachypodium_distachyon,,5,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12294,051a71a0-4eaa-4177-b3f8-41ceb52841d7,Festuca_bromoides,,4,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12295,56d7bad1-ff14-45d3-a676-ab0a3815883e,Centaurium_tenuiflorum,,3,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,7/18/2023 6:54:56 PM,ccber_user
12296,4851b508-b75d-4d38-ba21-71ce229b8f80,Festuca_perennis,,2,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12297,008f0cc7-9c6a-437d-82f3-777c51a39129,Hordeum_marinum,,1,,fa7a53ad-83ce-4850-9361-2f2e92b5a7a8,6/26/2023 11:24:10 PM,ccber_user,6/26/2023 11:24:10 PM,ccber_user
12298,ce2192eb-5046-4d2b-a68c-55167f93cbbc,Lythrum_hyssopifolia,,4,,a50f96e6-a3ab-4dda-bff9-7e7c35736437,6/26/2023 11:24:11 PM,ccber_user,6/26/2023 11:24:11 PM,ccber_user
12299,ac2e6776-6832-4d02-9105-6f0d4fcd74aa,Melilotus_indicus,,1,,a50f96e6-a3ab-4dda-bff9-7e7c35736437,6/26/2023 11:24:11 PM,ccber_user,6/26/2023 11:24:11 PM,ccber_user
12300,e9e5db4f-d682-4014-856a-a7df64b82915,Festuca_bromoides,,55,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12301,4ca0bcb4-bc5e-43e2-baad-f24b718cf150,Trifolium_hirtum,,5,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12302,3645720c-ac55-4c45-b7cc-437bf92dd2bf,Centaurium_tenuiflorum,,3,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12303,31b9a387-5620-48f9-9711-9b5066834c5f,Bromus_hordeaceus,,1,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12304,11175209-7010-4e75-ac1e-d66e7757d999,Brachypodium_distachyon,,3,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12305,3fe38e52-d642-4966-8ef8-98144debdd1a,Plantago_lanceolata,,1,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12306,45c5af09-942b-483f-beb4-94e26f5d12a7,Medicago_polymorpha,,15,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12307,3906ee9a-7b7f-46bc-9f5b-5e21253d3208,Sonchus_oleraceus,,1,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12308,1b909206-8129-4ff4-a5e3-de6a14f48472,,,0,,d5a4a83b-5e1c-4172-b8ea-a14c8ee0bc7e,6/27/2023 11:08:34 PM,ccber_user,6/27/2023 11:08:34 PM,ccber_user
12309,41548182-a728-4cdb-867a-395447d3a40c,Festuca_bromoides,,25,,ebdde2c8-c36a-4d6f-bbdc-fcc388e9928e,6/27/2023 11:08:37 PM,ccber_user,6/27/2023 11:08:37 PM,ccber_user
12310,db6b29d4-2c24-4529-8e06-25f37dc59c0a,Bromus_hordeaceus,,3,,ebdde2c8-c36a-4d6f-bbdc-fcc388e9928e,6/27/2023 11:08:37 PM,ccber_user,6/27/2023 11:08:37 PM,ccber_user
12311,e431096b-579d-41e2-a19c-787400e78d6e,Bromus_diandrus,,2,,ebdde2c8-c36a-4d6f-bbdc-fcc388e9928e,6/27/2023 11:08:37 PM,ccber_user,6/27/2023 11:08:37 PM,ccber_user
12312,2ffb5149-9e64-4619-8264-116b6efdb3d0,Logfia_gallica,,3,,ebdde2c8-c36a-4d6f-bbdc-fcc388e9928e,6/27/2023 11:08:37 PM,ccber_user,6/27/2023 11:08:37 PM,ccber_user
12313,ebaf2530-2d29-4b21-bf21-c323b34c7bfb,Medicago_polymorpha,,12,,ebdde2c8-c36a-4d6f-bbdc-fcc388e9928e,6/27/2023 11:08:37 PM,ccber_user,6/27/2023 11:08:37 PM,ccber_user
12314,f1c4ff11-9641-4500-a40a-2a336dfc77bb,Centaurium_tenuiflorum,,3,,ebdde2c8-c36a-4d6f-bbdc-fcc388e9928e,6/27/2023 11:08:37 PM,ccber_user,6/27/2023 11:08:37 PM,ccber_user
12315,8bb2d70d-54a6-4832-8f81-bca246b136a2,Lysimachia_arvensis,,1,,44691ab9-5bbf-42e5-9a2b-a20bafc6d702,6/27/2023 11:08:39 PM,ccber_user,6/27/2023 11:08:39 PM,ccber_user
12316,70e17e38-df7a-483d-8cb3-e1c9bbbad62c,Medicago_polymorpha,,40,,44691ab9-5bbf-42e5-9a2b-a20bafc6d702,6/27/2023 11:08:39 PM,ccber_user,6/27/2023 11:08:39 PM,ccber_user
12317,cc9312c2-f2ed-40ab-bec7-7d0c8386fe72,Erodium_cicutarium,,2,,44691ab9-5bbf-42e5-9a2b-a20bafc6d702,6/27/2023 11:08:39 PM,ccber_user,6/27/2023 11:08:39 PM,ccber_user
12318,97811d2e-ac0a-4d74-953d-e7c48ddb6be5,Euphorbia_serpens,,1,,af073916-253c-491d-bd8e-022116565f4b,6/27/2023 11:08:41 PM,ccber_user,6/27/2023 11:08:41 PM,ccber_user
12319,2c072d55-efbb-42ef-b56b-4fb6fb053ae3,Plantago_lanceolata,,3,,af073916-253c-491d-bd8e-022116565f4b,6/27/2023 11:08:41 PM,ccber_user,6/27/2023 11:08:41 PM,ccber_user
12320,96dc04a2-f031-4b88-8498-8e17df9d7ae4,Lythrum_hyssopifolia,,1,,af073916-253c-491d-bd8e-022116565f4b,6/27/2023 11:08:41 PM,ccber_user,6/27/2023 11:08:41 PM,ccber_user
12321,24dff64e-98ec-49e2-bcd6-6d6b5b30e540,Lysimachia_arvensis,,1,,af073916-253c-491d-bd8e-022116565f4b,6/27/2023 11:08:41 PM,ccber_user,6/27/2023 11:08:41 PM,ccber_user
