ObjectID,GlobalID,Native Species,Unlisted Native Species,Native Species Percent Cover,Native Species Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
11823,11b21d5e-6b94-4da5-be01-1a24935ada1d,Plagiobothrys_undulatus,,23,,09b87d4a-571f-408c-be65-fd7b0738980d,6/20/2023 12:01:42 AM,ccber_user,6/20/2023 12:01:42 AM,ccber_user
11824,0aeb61f3-8dad-4eba-a687-141fbc72c6ea,Epilobium_campestre,,1,,09b87d4a-571f-408c-be65-fd7b0738980d,6/20/2023 12:01:42 AM,ccber_user,6/20/2023 12:01:42 AM,ccber_user
11825,f4e8db41-fd53-4862-be2a-5e60d3eaaddc,Eryngium_vaseyi,,70,,0ff72e73-44b3-4e7c-b943-2946ef2a6b87,6/20/2023 12:01:44 AM,ccber_user,6/20/2023 12:01:44 AM,ccber_user
11826,80ed18be-4396-45ba-8ae8-bc7aa72b3f0c,Eleocharis_macrostachya,,4,,0ff72e73-44b3-4e7c-b943-2946ef2a6b87,6/20/2023 12:01:44 AM,ccber_user,6/20/2023 12:01:44 AM,ccber_user
11827,f383155b-990e-4f6e-84fb-24e46eb545fe,Plagiobothrys_undulatus,,5,,0ff72e73-44b3-4e7c-b943-2946ef2a6b87,6/20/2023 12:01:44 AM,ccber_user,6/20/2023 12:01:44 AM,ccber_user
11828,92471557-cafb-4606-8450-342a8054a552,Psilocarphus_brevissimus,,10,,0ff72e73-44b3-4e7c-b943-2946ef2a6b87,6/20/2023 12:01:44 AM,ccber_user,6/20/2023 12:01:44 AM,ccber_user
11829,04d0bb52-c0e5-40ba-9704-01229a9448fb,Eleocharis_acicularis,,2,,0ff72e73-44b3-4e7c-b943-2946ef2a6b87,6/20/2023 12:01:44 AM,ccber_user,6/20/2023 12:01:44 AM,ccber_user
11830,644c035d-a743-457b-bb4d-3bce8894d10b,Juncus_bufonius,,1,,0ff72e73-44b3-4e7c-b943-2946ef2a6b87,6/20/2023 12:01:44 AM,ccber_user,6/20/2023 12:01:44 AM,ccber_user
11831,63e8656b-9520-47ff-ae5d-bbbaff70096b,Eryngium_vaseyi,,55,,a8a757ef-f829-40eb-b349-7e94b9bcab0a,6/20/2023 12:01:45 AM,ccber_user,6/20/2023 12:01:45 AM,ccber_user
11832,80517bda-02f6-4a3d-a9a7-77bcae5406a4,Hordeum_brachyantherum_brachy.,,1,,a8a757ef-f829-40eb-b349-7e94b9bcab0a,6/20/2023 12:01:45 AM,ccber_user,6/20/2023 12:01:45 AM,ccber_user
11833,79e27047-1385-44d4-a854-061ff82cc12a,Juncus_bufonius,,2,,a8a757ef-f829-40eb-b349-7e94b9bcab0a,6/20/2023 12:01:45 AM,ccber_user,6/20/2023 12:01:45 AM,ccber_user
11834,57a16c9c-e958-44d6-ada9-a8c733f3d149,Centromadia_parryi_australis,,2,,a8a757ef-f829-40eb-b349-7e94b9bcab0a,6/20/2023 12:01:45 AM,ccber_user,6/20/2023 12:01:45 AM,ccber_user
11835,bde505da-3913-4e55-b89b-a85075d4f8ea,Psilocarphus_brevissimus,,1,,a8a757ef-f829-40eb-b349-7e94b9bcab0a,6/20/2023 12:01:45 AM,ccber_user,6/20/2023 12:01:45 AM,ccber_user
11836,c50d706d-c1fe-4381-bc0a-f4e994b96461,Eryngium_vaseyi,,1,,dcd13f1b-f65b-4033-b017-4547fa574c5c,6/20/2023 12:01:47 AM,ccber_user,6/20/2023 12:01:47 AM,ccber_user
11837,2950941d-4ad2-4de5-b6fa-3ac3614b5e19,Eleocharis_macrostachya,,1,,dcd13f1b-f65b-4033-b017-4547fa574c5c,6/20/2023 12:01:47 AM,ccber_user,6/20/2023 12:01:47 AM,ccber_user
11838,a5dd35bb-62be-4e03-9072-c9ac60dfc963,,,0,,099cc217-2357-4fd0-9fc0-ed76e189fc52,6/20/2023 12:01:49 AM,ccber_user,6/20/2023 12:01:49 AM,ccber_user
11839,5403ac8c-d612-4728-846a-854a0c43855e,Hordeum_brachyantherum_brachy.,,1,,9cd5d0d7-e90b-4606-a0cc-aaaabdf0c2b3,6/20/2023 12:01:51 AM,ccber_user,6/20/2023 12:01:51 AM,ccber_user
11840,b04c3872-6fb5-4eb5-860d-a53f80ee226d,Stipa_pulchra,,20,,b352221b-deb1-4b8f-a1b9-fa181f1d06d8,6/20/2023 12:01:54 AM,ccber_user,6/20/2023 12:01:54 AM,ccber_user
11841,34ad0307-d00a-4363-80e9-53a9e9cad370,Cyperus_eragrostis,,6,,1d53028d-feb5-4a1b-a25b-b0ac1b7febf5,6/20/2023 12:01:55 AM,ccber_user,6/20/2023 12:01:55 AM,ccber_user
11842,d2046a49-ba96-4a49-a82b-2a5fe978a22a,Hordeum_brachyantherum_brachy.,,1,,1d53028d-feb5-4a1b-a25b-b0ac1b7febf5,6/20/2023 12:01:55 AM,ccber_user,6/20/2023 12:01:55 AM,ccber_user
11843,6cdfd9da-0a13-4af7-9878-61e43faed0b4,Eleocharis_macrostachya,,18,,32cfd756-f571-433f-9be5-3f988d2fbc1f,6/20/2023 12:01:57 AM,ccber_user,6/20/2023 12:01:57 AM,ccber_user
11844,f7d88bf2-bbf5-4be1-b07f-a5d0376ab0b3,Hordeum_brachyantherum_calif.,,1,,32cfd756-f571-433f-9be5-3f988d2fbc1f,6/20/2023 12:01:57 AM,ccber_user,6/20/2023 12:01:57 AM,ccber_user
11845,208f7a59-3642-4267-8381-7c232ef610d4,Eleocharis_macrostachya,,95,,b3044567-4086-4ed8-8e9a-81a233c30ebc,6/20/2023 12:01:59 AM,ccber_user,6/20/2023 12:01:59 AM,ccber_user
11846,9778584d-f02d-4c95-aa80-08cc46ed6981,Eleocharis_macrostachya,,80,,4fefc4a4-1a24-49e7-a3a5-561efb9949f4,6/20/2023 12:02:00 AM,ccber_user,6/20/2023 12:02:00 AM,ccber_user
11847,10c2613f-cd1f-42a2-9186-295289ef3b0b,Eryngium_vaseyi,,10,,4fefc4a4-1a24-49e7-a3a5-561efb9949f4,6/20/2023 12:02:00 AM,ccber_user,6/20/2023 12:02:00 AM,ccber_user
11848,b73f3fb3-65b9-47b8-a5dd-d2d310f05b20,Psilocarphus_brevissimus,,6,,4fefc4a4-1a24-49e7-a3a5-561efb9949f4,6/20/2023 12:02:00 AM,ccber_user,6/20/2023 12:02:00 AM,ccber_user
11849,9243d3c5-3de2-4e00-bcc0-e55a2eb1528c,Centromadia_parryi_australis,,2,,4fefc4a4-1a24-49e7-a3a5-561efb9949f4,6/20/2023 12:02:00 AM,ccber_user,6/20/2023 12:02:00 AM,ccber_user
11850,c6b044b4-8eb4-41fa-a19e-809dbfc84a64,Veronica_peregrina,,1,,4fefc4a4-1a24-49e7-a3a5-561efb9949f4,6/20/2023 12:02:00 AM,ccber_user,6/20/2023 12:02:00 AM,ccber_user
11851,a73c8a71-8c28-4484-8871-d0cdca91b779,Eleocharis_macrostachya,,50,,9b3106df-27c4-4bdc-8c62-a43e429ae879,6/20/2023 12:02:02 AM,ccber_user,6/20/2023 12:02:02 AM,ccber_user
11852,078cd3c0-1393-4c73-9790-335c9926c2d6,Eryngium_vaseyi,,30,,9b3106df-27c4-4bdc-8c62-a43e429ae879,6/20/2023 12:02:02 AM,ccber_user,6/20/2023 12:02:02 AM,ccber_user
11853,38917f15-0666-4324-b812-ba2f57311f84,Psilocarphus_brevissimus,,15,,9b3106df-27c4-4bdc-8c62-a43e429ae879,6/20/2023 12:02:02 AM,ccber_user,6/20/2023 12:02:02 AM,ccber_user
11854,6ddb6c22-663d-41f0-834f-5c44a8af2b6b,Centromadia_parryi_australis,,1,,9b3106df-27c4-4bdc-8c62-a43e429ae879,6/20/2023 12:02:02 AM,ccber_user,6/20/2023 12:02:02 AM,ccber_user
11855,14fb6c6c-6f9e-41d0-90fc-6d557f3d10be,Eleocharis_macrostachya,,66,,18c9dcd1-0d88-41b1-ab5d-1acbe7bf8773,6/20/2023 12:02:03 AM,ccber_user,6/20/2023 12:02:03 AM,ccber_user
11856,3be39ee3-3734-42c1-8467-302332619f9e,Psilocarphus_brevissimus,,33,,18c9dcd1-0d88-41b1-ab5d-1acbe7bf8773,6/20/2023 12:02:03 AM,ccber_user,6/20/2023 12:02:03 AM,ccber_user
11857,53d1789d-0816-4c35-acc2-cbe0d20a8491,Veronica_peregrina,,1,,18c9dcd1-0d88-41b1-ab5d-1acbe7bf8773,6/20/2023 12:02:03 AM,ccber_user,6/20/2023 12:02:03 AM,ccber_user
11858,66f05c61-8d68-4346-9852-e81d9d1777df,Juncus_bufonius,,1,,18c9dcd1-0d88-41b1-ab5d-1acbe7bf8773,6/20/2023 12:02:03 AM,ccber_user,6/20/2023 12:02:03 AM,ccber_user
11859,240adddc-d9c7-48da-b31e-5629b6e07033,Centromadia_parryi_australis,,1,,18c9dcd1-0d88-41b1-ab5d-1acbe7bf8773,6/20/2023 12:02:03 AM,ccber_user,6/20/2023 12:02:03 AM,ccber_user
11860,e4385486-1f3c-4573-b677-c5162607553f,Psilocarphus_brevissimus,,30,,c2ac4bb4-5e98-44ca-a413-b1229edcd8b2,6/20/2023 12:02:05 AM,ccber_user,6/20/2023 12:02:05 AM,ccber_user
11861,cc8276c0-811d-4729-9cc8-638dfc5354be,Centromadia_parryi_australis,,7,,c2ac4bb4-5e98-44ca-a413-b1229edcd8b2,6/20/2023 12:02:05 AM,ccber_user,6/20/2023 12:02:05 AM,ccber_user
11862,714994c3-151e-49d5-932b-7bfa682a4e34,Eryngium_vaseyi,,3,,c2ac4bb4-5e98-44ca-a413-b1229edcd8b2,6/20/2023 12:02:05 AM,ccber_user,6/20/2023 12:02:05 AM,ccber_user
11863,ce176650-7f95-4a34-9c99-9ed0ceeffa48,Veronica_peregrina,,15,,c2ac4bb4-5e98-44ca-a413-b1229edcd8b2,6/20/2023 12:02:05 AM,ccber_user,6/20/2023 12:02:05 AM,ccber_user
11864,1d4aa3b4-2c32-42d4-9886-f6fa5c5b75b6,Epilobium_campestre,,1,,c2ac4bb4-5e98-44ca-a413-b1229edcd8b2,6/20/2023 12:02:05 AM,ccber_user,6/20/2023 12:02:05 AM,ccber_user
11865,420b078e-911e-4830-9100-ab514368b244,Eleocharis_macrostachya,,37,,c2ac4bb4-5e98-44ca-a413-b1229edcd8b2,6/20/2023 12:02:05 AM,ccber_user,6/20/2023 12:02:05 AM,ccber_user
11866,0777f1b6-243a-4058-9814-37e1fb57c561,Eleocharis_macrostachya,,63,,e2060ba0-29b4-480e-bbc1-da0693140d06,6/20/2023 12:02:07 AM,ccber_user,6/20/2023 12:02:07 AM,ccber_user
11867,bb7a2785-2f95-4166-b2ef-325ac42b8bdb,Centromadia_parryi_australis,,9,,e2060ba0-29b4-480e-bbc1-da0693140d06,6/20/2023 12:02:07 AM,ccber_user,6/20/2023 12:02:07 AM,ccber_user
11868,6bc89300-e8e2-45cb-886e-2b3b9b41a0be,Plagiobothrys_undulatus,,1,,e2060ba0-29b4-480e-bbc1-da0693140d06,6/20/2023 12:02:07 AM,ccber_user,6/20/2023 12:02:07 AM,ccber_user
11869,3bb0d88a-491b-4c9f-986d-2578f226f4e8,Veronica_peregrina,,2,,e2060ba0-29b4-480e-bbc1-da0693140d06,6/20/2023 12:02:07 AM,ccber_user,6/20/2023 12:02:07 AM,ccber_user
11870,306bacc2-6d73-47ac-8df7-265249593550,Juncus_bufonius,,1,,e2060ba0-29b4-480e-bbc1-da0693140d06,6/20/2023 12:02:07 AM,ccber_user,6/20/2023 12:02:07 AM,ccber_user
11871,9c1b6f6b-e79d-453e-a148-139f2530e4f6,Eleocharis_macrostachya,,6,,b3105628-cc54-4ec3-8b7a-0b0c97560c2e,6/20/2023 12:02:09 AM,ccber_user,6/20/2023 12:02:09 AM,ccber_user
11872,a86dbd97-6d72-427f-939f-66c14f5c4f2b,Eryngium_vaseyi,,6,,b3105628-cc54-4ec3-8b7a-0b0c97560c2e,6/20/2023 12:02:09 AM,ccber_user,6/20/2023 12:02:09 AM,ccber_user
11873,8d94f531-6192-4d08-b5c9-c45555ef3f5c,Juncus_bufonius,,1,,b3105628-cc54-4ec3-8b7a-0b0c97560c2e,6/20/2023 12:02:09 AM,ccber_user,6/20/2023 12:02:09 AM,ccber_user
11874,c27de67b-c299-4a60-93bb-83e766a55000,Veronica_peregrina,,1,,b3105628-cc54-4ec3-8b7a-0b0c97560c2e,6/20/2023 12:02:09 AM,ccber_user,6/20/2023 12:02:09 AM,ccber_user
11875,ba0e4e41-2f95-4e69-904c-b2e4853d4a03,Centromadia_parryi_australis,,1,,b3105628-cc54-4ec3-8b7a-0b0c97560c2e,6/20/2023 12:02:09 AM,ccber_user,6/20/2023 12:02:09 AM,ccber_user
11876,5795c0e6-25e2-4ec3-bca4-2a614e3d1b55,Eleocharis_macrostachya,,68,,44394c49-4d36-472d-ba14-df1aa9d55819,6/20/2023 12:02:10 AM,ccber_user,6/20/2023 12:02:10 AM,ccber_user
11877,909397b9-6b30-440d-b5df-bc2bcc9df72d,Centromadia_parryi_australis,,1,,44394c49-4d36-472d-ba14-df1aa9d55819,6/20/2023 12:02:10 AM,ccber_user,6/20/2023 12:02:10 AM,ccber_user
11878,8cee21cb-b7fa-475e-9c08-9d317c9cfb5f,Eleocharis_macrostachya,,13,,ad2e384e-3da6-42c4-9f32-21206c100e5b,6/20/2023 12:02:12 AM,ccber_user,6/20/2023 12:02:12 AM,ccber_user
11879,3e9d0c42-180b-4619-9449-695ed65e970d,Eryngium_vaseyi,,1,,ad2e384e-3da6-42c4-9f32-21206c100e5b,6/20/2023 12:02:12 AM,ccber_user,6/20/2023 12:02:12 AM,ccber_user
11880,4c88b3f5-5cd3-428a-8f7b-2eadb725c735,Juncus_bufonius,,4,,ad2e384e-3da6-42c4-9f32-21206c100e5b,6/20/2023 12:02:12 AM,ccber_user,6/20/2023 12:02:12 AM,ccber_user
11881,2bcc2e04-f098-46f2-b33c-f4ee58a13088,Centromadia_parryi_australis,,1,,ad2e384e-3da6-42c4-9f32-21206c100e5b,6/20/2023 12:02:12 AM,ccber_user,6/20/2023 12:02:12 AM,ccber_user
11882,9c291afe-9920-4c98-8990-057d3bf13c49,Stipa_pulchra,,9,,ff4c6070-bbc2-49c5-9eda-13f1e087449d,6/20/2023 12:02:13 AM,ccber_user,6/20/2023 12:02:13 AM,ccber_user
11883,3fdb9b55-3209-4cc9-93c4-5dc18de472ad,Epilobium_canum,,76,,cd93734f-2b93-40e2-9bae-1e88eb76ead5,6/20/2023 12:02:15 AM,ccber_user,6/20/2023 12:02:15 AM,ccber_user
11884,bfb3593b-f1d8-416d-be5c-18b0ebb460a2,Sisyrinchium_bellum,,3,,cd93734f-2b93-40e2-9bae-1e88eb76ead5,6/20/2023 12:02:15 AM,ccber_user,6/20/2023 12:02:15 AM,ccber_user
11885,b31b8034-aa5e-4507-9329-e4d26e7d5ca4,Eleocharis_macrostachya,,1,,b2c56482-51d2-4df2-bc9e-28dee7c7b3da,6/21/2023 12:03:42 AM,ccber_user,6/21/2023 12:03:42 AM,ccber_user
11886,b3ad62c8-1fea-4466-8c69-12c1a97d0c1f,Eleocharis_macrostachya,,1,,787deec2-7654-4684-9460-1b8f4665b2e6,6/21/2023 12:03:44 AM,ccber_user,6/21/2023 12:03:44 AM,ccber_user
11887,451544c1-1099-4e1f-9adb-754c54e4eb03,Hordeum_brachyantherum_brachy.,,1,,ef1af12d-87d1-4cb6-98a4-233b496e2ba6,6/21/2023 12:03:49 AM,ccber_user,6/21/2023 12:03:49 AM,ccber_user
11888,f52d652b-000b-4ba9-a076-d0c8cedf4353,Stipa_pulchra,,2,,ef1af12d-87d1-4cb6-98a4-233b496e2ba6,6/21/2023 12:03:49 AM,ccber_user,6/21/2023 12:03:49 AM,ccber_user
11889,4dd991fb-ad62-4260-86f8-7a11848d9c30,Eryngium_vaseyi,,18,,1e8acbf8-2d01-4ada-ac5d-d6c3204fa21b,6/21/2023 12:03:51 AM,ccber_user,6/21/2023 12:03:51 AM,ccber_user
11890,bd4bf118-63b9-4eed-9c82-c4a46fad12fc,Hordeum_brachyantherum_brachy.,,2,,1e8acbf8-2d01-4ada-ac5d-d6c3204fa21b,6/21/2023 12:03:51 AM,ccber_user,6/21/2023 12:03:51 AM,ccber_user
11891,f44f5c59-8cfe-4be9-b549-cc25cee5ff08,Symphyotrichum_subulatum,,1,,1e8acbf8-2d01-4ada-ac5d-d6c3204fa21b,6/21/2023 12:03:51 AM,ccber_user,6/21/2023 12:03:51 AM,ccber_user
11892,96def636-411c-4668-94b0-6e5ea211abd3,Psilocarphus_brevissimus,,1,,1e8acbf8-2d01-4ada-ac5d-d6c3204fa21b,6/21/2023 12:03:51 AM,ccber_user,6/21/2023 12:03:51 AM,ccber_user
11893,9b4129f5-0cf9-47a9-b633-602d646aecf1,Hordeum_brachyantherum_brachy.,,1,,5a5b0cf1-db2e-458b-932c-4ba54f827953,6/21/2023 12:03:53 AM,ccber_user,6/21/2023 12:03:53 AM,ccber_user
11894,5ebd07f7-80a6-4f86-a2f9-0b759488a037,Eleocharis_macrostachya,,31,,5a5b0cf1-db2e-458b-932c-4ba54f827953,6/21/2023 12:03:53 AM,ccber_user,6/21/2023 12:03:53 AM,ccber_user
11895,ce1ce134-5ae3-4f4e-a97b-89749f53ee18,Eryngium_vaseyi,,7,,5a5b0cf1-db2e-458b-932c-4ba54f827953,6/21/2023 12:03:53 AM,ccber_user,6/21/2023 12:03:53 AM,ccber_user
11896,a8ce001b-3fa3-4b05-9470-ac4bdc81870c,Centromadia_parryi_australis,,1,,5a5b0cf1-db2e-458b-932c-4ba54f827953,6/21/2023 12:03:53 AM,ccber_user,6/21/2023 12:03:53 AM,ccber_user
11897,d63f42ae-cb85-47f1-9f50-f9da4669d2d1,Eleocharis_macrostachya,,42,,2cead9d1-0754-40cc-914a-2566d2d87fed,6/21/2023 12:03:55 AM,ccber_user,6/21/2023 12:03:55 AM,ccber_user
11898,4438514f-a423-48f4-a10d-d85de69ae9cf,Hordeum_brachyantherum_brachy.,,3,,2cead9d1-0754-40cc-914a-2566d2d87fed,6/21/2023 12:03:55 AM,ccber_user,6/21/2023 12:03:55 AM,ccber_user
11899,cc5d6b81-c505-4992-8ccc-63aa63ec780a,Eleocharis_macrostachya,,30,,7e18144f-4b47-458f-aec4-92764093df7c,6/21/2023 12:04:00 AM,ccber_user,6/21/2023 12:04:00 AM,ccber_user
11900,ef819190-9afc-4617-b0b4-dd80b7cf37f9,,,0,,10d18da4-e22e-4e8f-9020-a6fd0b2614e1,6/21/2023 12:04:02 AM,ccber_user,6/21/2023 12:04:02 AM,ccber_user
11901,6d27982b-47d7-42a9-8398-880843a9c470,Eleocharis_macrostachya,,8,,0befcc85-4785-4a69-a44e-f3c5ff52ac7a,6/21/2023 12:04:03 AM,ccber_user,6/21/2023 12:04:03 AM,ccber_user
11902,f5409023-885e-4633-8a47-f4027e02a1c6,Hordeum_brachyantherum_brachy.,,5,,7bade34b-25ca-4175-9b97-bfbf76945958,6/21/2023 12:04:05 AM,ccber_user,6/21/2023 12:04:05 AM,ccber_user
11903,92f10187-d97c-4637-83ff-8606ed01c3e0,Eleocharis_macrostachya,,8,,f48564e7-0e7b-42a7-957d-78e7d579c49b,6/21/2023 12:04:07 AM,ccber_user,6/21/2023 12:04:07 AM,ccber_user
11904,fff3ba0b-ea2f-425b-afa7-cd2ae47528bb,Eleocharis_macrostachya,,4,,529a7569-b772-4381-8993-f2b3381bdfb9,6/21/2023 12:04:08 AM,ccber_user,6/21/2023 12:04:08 AM,ccber_user
11905,1e68ee25-714c-4209-add8-17909851db50,Eleocharis_macrostachya,,57,,575fc423-8d86-42b7-8189-579be3a14fbc,6/21/2023 12:04:10 AM,ccber_user,6/21/2023 12:04:10 AM,ccber_user
11906,d246bd26-8214-4b23-a555-c75a228e0ad3,Eryngium_vaseyi,,14,,d0d80655-c37d-482d-9f89-a6f3a79d2120,6/21/2023 12:04:12 AM,ccber_user,6/21/2023 12:04:12 AM,ccber_user
11907,d13a8400-b568-49ce-9666-2fffab5cc6f7,Cyperus_eragrostis,,4,,d0d80655-c37d-482d-9f89-a6f3a79d2120,6/21/2023 12:04:12 AM,ccber_user,6/21/2023 12:04:12 AM,ccber_user
11908,04c6cd62-4453-4f1e-b058-8d47348234dd,Eleocharis_macrostachya,,43,,d0d80655-c37d-482d-9f89-a6f3a79d2120,6/21/2023 12:04:12 AM,ccber_user,6/21/2023 12:04:12 AM,ccber_user
11909,2a4dfa9a-0447-42dc-af58-6e202500b1dc,Symphyotrichum_subulatum,,1,,d0d80655-c37d-482d-9f89-a6f3a79d2120,6/21/2023 12:04:12 AM,ccber_user,6/21/2023 12:04:12 AM,ccber_user
11910,bf6f782e-4fea-4d26-8b72-0ec4553c4dd9,Grindelia_camporum,,1,,d0d80655-c37d-482d-9f89-a6f3a79d2120,6/21/2023 12:04:12 AM,ccber_user,6/21/2023 12:04:12 AM,ccber_user
11911,b6dc1503-d3f0-4af5-9287-f88ffff074c5,Hordeum_brachyantherum_brachy.,,17,,90835065-1994-4d02-a6c5-d1dd7fb8275b,6/21/2023 12:04:13 AM,ccber_user,6/21/2023 12:04:13 AM,ccber_user
11912,387a57df-6d1d-4be8-9fce-dc23104c0c33,Symphyotrichum_subulatum,,1,,90835065-1994-4d02-a6c5-d1dd7fb8275b,6/21/2023 12:04:13 AM,ccber_user,6/21/2023 12:04:13 AM,ccber_user
11913,855fb68a-1bb0-464c-89a7-4f7a42196443,Stipa_pulchra,,1,,de3a8059-8699-4391-85ba-083ad689b1b5,6/21/2023 12:04:15 AM,ccber_user,6/21/2023 12:04:15 AM,ccber_user
11914,ac262639-9049-4a35-965e-c1e9de21d39e,Symphyotrichum_subulatum,,10,,c64eecf1-ee21-4a4a-8b48-0f1fa279500b,6/21/2023 12:04:17 AM,ccber_user,6/21/2023 12:04:17 AM,ccber_user
11915,f843f40f-762a-4dcc-8cb3-1104ea26cc2b,Psilocarphus_tennulus,,1,,c64eecf1-ee21-4a4a-8b48-0f1fa279500b,6/21/2023 12:04:17 AM,ccber_user,6/21/2023 12:04:17 AM,ccber_user
11916,3e29e768-c5b1-47f8-bf04-ffa789d29c6c,Eleocharis_macrostachya,,4,,c64eecf1-ee21-4a4a-8b48-0f1fa279500b,6/21/2023 12:04:17 AM,ccber_user,6/21/2023 12:04:17 AM,ccber_user
11917,8b33d9fa-b5d8-4408-83e7-7a1bcf074da9,Centromadia_parryi_australis,,3,,c64eecf1-ee21-4a4a-8b48-0f1fa279500b,6/21/2023 12:04:17 AM,ccber_user,6/21/2023 12:04:17 AM,ccber_user
11918,6d7717bb-c489-45fd-a949-59b998063258,Eryngium_vaseyi,,9,,c64eecf1-ee21-4a4a-8b48-0f1fa279500b,6/21/2023 12:04:17 AM,ccber_user,6/21/2023 12:04:17 AM,ccber_user
11919,d2564453-ce2c-4ec8-b0a1-763053e30bca,Psilocarphus_brevissimus,,9,,671fb1aa-616a-46c1-a680-57d5e7c9505f,6/21/2023 12:04:18 AM,ccber_user,6/21/2023 12:04:18 AM,ccber_user
11920,32974750-633b-48c1-a17c-e06b779a8475,Centromadia_parryi_australis,,21,,671fb1aa-616a-46c1-a680-57d5e7c9505f,6/21/2023 12:04:18 AM,ccber_user,6/21/2023 12:04:18 AM,ccber_user
11921,b01c5694-5b5f-4089-8de0-73e10b303e59,Symphyotrichum_subulatum,,4,,671fb1aa-616a-46c1-a680-57d5e7c9505f,6/21/2023 12:04:18 AM,ccber_user,6/21/2023 12:04:18 AM,ccber_user
11922,d5efb13f-8145-4447-810f-95538d4b6cd4,Eleocharis_macrostachya,,20,,671fb1aa-616a-46c1-a680-57d5e7c9505f,6/21/2023 12:04:18 AM,ccber_user,6/21/2023 12:04:18 AM,ccber_user
11923,951462ac-3fec-4328-9361-e1aefdf2fdfb,Centromadia_parryi_australis,,23,,4641241c-bf40-4fc0-9fdf-f4ba19594a5f,6/21/2023 12:04:20 AM,ccber_user,6/21/2023 12:04:20 AM,ccber_user
11924,b15c0c22-dfae-4ece-9c95-4d289bc27add,Symphyotrichum_subulatum,,1,,4641241c-bf40-4fc0-9fdf-f4ba19594a5f,6/21/2023 12:04:20 AM,ccber_user,6/21/2023 12:04:20 AM,ccber_user
11925,604f549e-cdbc-428c-a615-c86715647a19,Psilocarphus_brevissimus,,7,,4641241c-bf40-4fc0-9fdf-f4ba19594a5f,6/21/2023 12:04:20 AM,ccber_user,6/21/2023 12:04:20 AM,ccber_user
11926,5ed0a71b-b9c3-4877-9ead-1f8e1388d3ed,Eryngium_vaseyi,,2,,4641241c-bf40-4fc0-9fdf-f4ba19594a5f,6/21/2023 12:04:20 AM,ccber_user,6/21/2023 12:04:20 AM,ccber_user
11927,f6fe5403-49ef-4064-8536-61487f90f828,Centromadia_parryi_australis,,52,,5283fa03-24e3-4709-ae47-74c4d2111d68,6/21/2023 12:04:22 AM,ccber_user,6/21/2023 12:04:22 AM,ccber_user
11928,f708bfbe-f14c-485e-9e72-71e32272a6c5,Symphyotrichum_subulatum,,5,,5283fa03-24e3-4709-ae47-74c4d2111d68,6/21/2023 12:04:22 AM,ccber_user,6/21/2023 12:04:22 AM,ccber_user
11929,475a6995-362b-469e-80bb-cca79660442a,Psilocarphus_brevissimus,,4,,5283fa03-24e3-4709-ae47-74c4d2111d68,6/21/2023 12:04:22 AM,ccber_user,6/21/2023 12:04:22 AM,ccber_user
11930,1e2c05ff-ae14-48f3-bd69-b0ad80718f1c,Eryngium_vaseyi,,1,,5283fa03-24e3-4709-ae47-74c4d2111d68,6/21/2023 12:04:22 AM,ccber_user,6/21/2023 12:04:22 AM,ccber_user
11931,4620d055-9a5d-44a7-9423-d67edb1e7ceb,Eryngium_vaseyi,,8,,9c944d7b-243f-4a20-9c71-a36f50ecde79,6/21/2023 12:04:24 AM,ccber_user,6/21/2023 12:04:24 AM,ccber_user
11932,19c686b9-f561-4684-9938-5effea36f89a,Symphyotrichum_subulatum,,3,,9c944d7b-243f-4a20-9c71-a36f50ecde79,6/21/2023 12:04:24 AM,ccber_user,6/21/2023 12:04:24 AM,ccber_user
11933,5621b9bb-8774-42f8-a760-8420085dacb4,Psilocarphus_brevissimus,,2,,9c944d7b-243f-4a20-9c71-a36f50ecde79,6/21/2023 12:04:24 AM,ccber_user,6/21/2023 12:04:24 AM,ccber_user
11934,5ec1d85b-9db3-4780-a25b-941a830dd59f,Centromadia_parryi_australis,,3,,9c944d7b-243f-4a20-9c71-a36f50ecde79,6/21/2023 12:04:24 AM,ccber_user,6/21/2023 12:04:24 AM,ccber_user
11935,feda455d-c305-4a47-96d3-4b02691c2170,Sisyrinchium_bellum,,5,,87116a44-975b-4628-843b-a3a9487a2029,6/21/2023 12:04:25 AM,ccber_user,6/21/2023 12:04:25 AM,ccber_user
11936,a8198904-7850-4899-a29b-f2357aa38ee9,Eryngium_vaseyi,,2,,87116a44-975b-4628-843b-a3a9487a2029,6/21/2023 12:04:25 AM,ccber_user,6/21/2023 12:04:25 AM,ccber_user
11937,22fabe67-d9ba-428b-8258-b41a6f99bb84,Baccharis_pilularis,,2,,87116a44-975b-4628-843b-a3a9487a2029,6/21/2023 12:04:25 AM,ccber_user,6/21/2023 12:04:25 AM,ccber_user
11938,fd60b753-899c-4cad-b800-f45461c83768,Hordeum_brachyantherum_brachy.,,1,,87116a44-975b-4628-843b-a3a9487a2029,6/21/2023 12:04:25 AM,ccber_user,6/21/2023 12:04:25 AM,ccber_user
11939,cda53235-de4a-497e-8a11-0355eb63e5d4,Stipa_pulchra,,1,,87116a44-975b-4628-843b-a3a9487a2029,6/21/2023 12:04:25 AM,ccber_user,6/21/2023 12:04:25 AM,ccber_user
